Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C84,"Primary A2, Radio Module 2 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D02,"Primary A2, Radio Module 2 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C85,"Primary A2, Radio Module 3 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D03,"Primary A2, Radio Module 3 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C86,"Primary A2, Radio Module 4 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D04,"Primary A2, Radio Module 4 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C93,"1st Secondary A2, Radio Module 1 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9B,"1st Secondary A2, Radio Module 1 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C94,"1st Secondary A2, Radio Module 2 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9C,"1st Secondary A2, Radio Module 2 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C95,"1st Secondary A2, Radio Module 3 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9D,"1st Secondary A2, Radio Module 3 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C96,"1st Secondary A2, Radio Module 4 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9E,"1st Secondary A2, Radio Module 4 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C97,"2nd Secondary A2, Radio Module 1 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9F,"2nd Secondary A2, Radio Module 1 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C98,"2nd Secondary A2, Radio Module 2 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D10,"2nd Secondary A2, Radio Module 2 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C99,"2nd Secondary A2, Radio Module 3 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D11,"2nd Secondary A2, Radio Module 3 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0C9A,"2nd Secondary A2, Radio Module 4 UL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,A2 Operator/Service Configuration",,T02.P0D12,"2nd Secondary A2, Radio Module 4 DL",MHz,,ro,uint32:array,8,1000,,
"Management,Service Configuration,RF Module Mapping",,T02.P0C90,Group1,,,ro,binary,4,,,
"Management,Service Configuration,RF Module Mapping",,T02.P0C91,Group2,,,ro,binary,4,,,
"Management,Service Configuration,RF Module Mapping",,T02.P0C92,Group3,,,ro,binary,4,,,
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0C87,Capacity Group,,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0981,Radio Module 1(UL/DL),,,ro,string:array:2,19,,,
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P096A,Radio Module 1 Mapping,,,rw,binary,1,,,00=A2_1;01=A2_2;02=A2_3;03=A2_4;04=SA2 1_1;05=SA2 1_2;06=SA2 1_3;07=SA2 1_4;08=SA2 2_1;09=SA2 2_2;0A=SA2 2_3;0B=SA2 2_4;FF=NULL
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0982,Radio Module 2(UL/DL),,,ro,string:array:2,19,,,
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P096C,Radio Module 2 Mapping,,,rw,binary,1,,,00=A2_1;01=A2_2;02=A2_3;03=A2_4;04=SA2 1_1;05=SA2 1_2;06=SA2 1_3;07=SA2 1_4;08=SA2 2_1;09=SA2 2_2;0A=SA2 2_3;0B=SA2 2_4;FF=NULL
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0983,Radio Module 3 (UL/DL),,,ro,string:array:2,19,,,
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P096E,Radio Module 3 Mapping,,,rw,binary,1,,,00=A2_1;01=A2_2;02=A2_3;03=A2_4;04=SA2 1_1;05=SA2 1_2;06=SA2 1_3;07=SA2 1_4;08=SA2 2_1;09=SA2 2_2;0A=SA2 2_3;0B=SA2 2_4;FF=NULL
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0984,Radio Module 4 (UL/DL),,,ro,string:array:2,19,,,
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0970,Radio Module 4 Mapping,,,rw,binary,1,,,00=A2_1;01=A2_2;02=A2_3;03=A2_4;04=SA2 1_1;05=SA2 1_2;06=SA2 1_3;07=SA2 1_4;08=SA2 2_1;09=SA2 2_2;0A=SA2 2_3;0B=SA2 2_4;FF=NULL
"Management,Service Configuration,RF Module Mapping Configuration",,T02.P0C1C,Capacity Group Update,,,wo,binary,1,,,01=Update
"Management,Service Switch,Sunday",,T02.P0C1E,Sunday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Sunday",,T02.P0C1F,Sunday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Sunday",,T02.P0C20,Sunday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Sunday",,T02.P0C21,Sunday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Monday",,T02.P0C22,Monday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Monday",,T02.P0C23,Monday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Monday",,T02.P0C24,Monday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Monday",,T02.P0C25,Monday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Tuesday",,T02.P0C26,Tuesday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Tuesday",,T02.P0C27,Tuesday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Tuesday",,T02.P0C28,Tuesday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Tuesday",,T02.P0C29,Tuesday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Wednesday",,T02.P0C2A,Wednesday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Wednesday",,T02.P0C2B,Wednesday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Wednesday",,T02.P0C2C,Wednesday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Wednesday",,T02.P0C2D,Wednesday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Thursday",,T02.P0C2E,Thursday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Thursday",,T02.P0C2F,Thursday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Thursday",,T02.P0C30,Thursday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Thursday",,T02.P0C31,Thursday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Friday",,T02.P0C32,Friday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Friday",,T02.P0C33,Friday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Friday",,T02.P0C34,Friday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Friday",,T02.P0C35,Friday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Saturday",,T02.P0C36,Saturday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Saturday",,T02.P0C37,Saturday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Saturday",,T02.P0C38,Saturday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Saturday",,T02.P0C39,Saturday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Digital Module,Address Interface,",,TB2.P0CCC,Address Interface,,,rw,object,8,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0220,Master MAC Address,,,ro,binary,6,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0221,IP Address,,,ro,binary,4,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0812,Digital Plate Temperature,,,ro,int8,1,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0816,AFE7769 Temperature,,,ro,uint32,4,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0A1C,Digital Board SN,,,rw,string,40,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0610,Module1~2 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0611,Module3~4 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0ADC,MDL ID Confirm,,,rw,binary,1,,,01=Confirm
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0402,Module1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0403,Module1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0401,Module1 ALC Low Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0400,Module1 ALC High Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0406,Module2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0407,Module2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0405,Module2 ALC Low Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0404,Module2 ALC High Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040A,Module3 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040B,Module3 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0409,Module3 ALC Low Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0408,Module3 ALC High Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040E,Module4 ALC enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040F,Module4 ALC limiting value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040D,Module4 ALC Low Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P040C,Module4 ALC High Threshold,,,rw,uint32,4,10,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0813,Protection Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0814,Recover Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0815,Over Temp TestMode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,Signal Send test",,TB2-DEBUG.P0884,Module1 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",,TB2-DEBUG.P0885,Module2 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",,TB2-DEBUG.P0886,Module3 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",,TB2-DEBUG.P0887,Module4 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0201,AFE7769 Initialization status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0202,AFE7769 JESD status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0203,AFE7769 PA1 center frequency,,,ro,uint32,4,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0204,AFE7769 PA2 center frequency,,,ro,uint32,4,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0205,AFE7769 pllMuxModes,,,ro,uint8,1,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0206,AFE7769 file version,,,ro,uint32,4,10,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P08FB,JESD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,DPD DBGMODE",,TB2-DEBUG.P08FA,DPD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 1",,TB2.P0410,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 1",,TB2.P0411,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 1",,TB2.P0412,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 1",,TB2.P0413,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 1",,TB2.P0414,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 1",,TB2.P0415,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 1",,TB2.P0416,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 2",,TB2.P0417,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 2",,TB2.P0418,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 2",,TB2.P0419,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 2",,TB2.P041A,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 2",,TB2.P041B,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 2",,TB2.P041C,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 2",,TB2.P041D,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 3",,TB2.P041E,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 3",,TB2.P041F,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 3",,TB2.P0420,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 3",,TB2.P0421,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 3",,TB2.P0422,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 3",,TB2.P0423,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 3",,TB2.P0424,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 4",,TB2.P0425,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 4",,TB2.P0426,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 4",,TB2.P0427,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 4",,TB2.P0428,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 4",,TB2.P0429,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 4",,TB2.P042A,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 4",,TB2.P042B,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Flatness Test,Common",,TB2.P0500,Module Select,,,rw,binary,1,,,00=Module1;01=Module2;02=Module3;03=Module4
"Digital Module,Flatness Test,RX Link",,TB2.P0501,Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P052B,Frequency Low,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P052C,Frequency High,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P051A,Power1,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051B,Power2,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051C,Power3,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051D,Power4,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051E,Power5,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051F,Power6,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0520,Power7,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0521,Power8,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0522,Power9,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0523,Power10,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0524,Power11,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0525,Power12,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0526,Power13,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0527,Power14,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0528,Power15,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0529,Power LF,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P052A,Power HF,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0502,RX Single Test Done,,,rw,uint8,1,,,01=Confirm
"Digital Module,Flatness Test,TX Link",,TB2.P0503,TX Test Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Flatness Test,TX Link",,TB2.P0530,Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P052D,Frequency Low,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P052E,Frequency High,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P0504,Power1,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0505,Power2,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0506,Power3,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0507,Power4,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0508,Power5,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0509,Power6,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050A,Power7,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050B,Power8,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050C,Power9,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050D,Power10,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050E,Power11,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050F,Power12,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0510,Power13,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0511,Power14,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0512,Power15,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0518,Power LF,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0519,Power HF,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0513,TX Single Test Done,,,rw,uint8,1,,,01=Confirm
"Digital Module,Flatness Test,Flatness Switch",,TB2.P0514,Module1,,,rw,binary,1,,,00=Off;01=RX On;02=TX On;03=Both On
"Digital Module,Flatness Test,Flatness Switch",,TB2.P0515,Module2,,,rw,binary,1,,,00=Off;01=RX On;02=TX On;03=Both On
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF0,Vendor,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF2,Element Product Model,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF3,Element Serial Number,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0BBD,The FPGA Debugging Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AD0,Filesystem Edition,,,ro,string,10,,,
"Small-Signal,Gain,Module  1",,TB2.P0010,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module  1",,TB2.P0011,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0012,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0013,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0016,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module  1",,TB2.P0017,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0018,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module  1",,TB2.P0019,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Module 2",,TB2.P0030,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 2",,TB2.P0031,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0032,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0033,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0036,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 2",,TB2.P0037,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0038,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module 2",,TB2.P0039,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Module 3",,TB2.P0050,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 3",,TB2.P0051,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 3",,TB2.P0052,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 3",,TB2.P0053,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module 3",,TB2.P0056,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 3",,TB2.P0057,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 3",,TB2.P0058,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module 3",,TB2.P0059,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Module 4",,TB2.P0070,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 4",,TB2.P0071,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 4",,TB2.P0072,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 4",,TB2.P0073,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module 4",,TB2.P0076,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 4",,TB2.P0077,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 4",,TB2.P0078,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module 4",,TB2.P0079,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Frequency,Module 1",,TB2.P001C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 1",,TB2.P0021,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 2",,TB2.P003C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 2",,TB2.P0041,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 3",,TB2.P005C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 3",,TB2.P0061,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 4",,TB2.P007C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 4",,TB2.P0081,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Other Parameters,Switch Control",,TB2.P01C1,Frequency Gain Compensation Switch,,,rw,binary,1,,,00=Off;01=On
