Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0610,Module1 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0611,Module2 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0ADC,MDL ID Confirm,,,rw,binary,1,,,01=Confirm
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0400,Module1 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0401,Module1 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0402,Radio Module1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0403,Module1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0404,Module 2 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0405,Module 2 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0406,Radio Module 2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",,TB2-DEBUG.P0407,Module 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0813,Protection Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0814,Recover Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",,TB2-DEBUG.P0815,Over Temp TestMode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0201,AFE7769 Initialization status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0202,AFE7769 JESD status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0203,AFE7769 PA1 center frequency,,,ro,uint32,4,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0204,AFE7769 PA2 center frequency,,,ro,uint32,4,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0205,AFE7769 pllMuxModes,,,ro,uint8,1,,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P0206,AFE7769 file version,,,ro,uint32,4,10,,
"Digital Module,Debug Parameters,AFE7769 Status",,TB2-DEBUG.P08FB,JESD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,DPD DBGMODE",,TB2-DEBUG.P08FA,DPD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,Signal Send Test",,TB2-DEBUG.P0884,Module1 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send Test",,TB2-DEBUG.P0885,Module2 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Digital IF,Module 1",,TB2.P0410,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 1",,TB2.P0411,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 1",,TB2.P0412,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 1",,TB2.P0413,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 1",,TB2.P0414,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 1",,TB2.P0415,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 1",,TB2.P0416,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 2",,TB2.P0417,Bandwidth Select,,,rw,binary,1,,,00=100MHz;01=80MHz;02=60MHz;03=50MHz;04=40MHz;05=30MHz;06=20MHz
"Digital Module,Digital IF,Module 2",,TB2.P0418,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 2",,TB2.P0419,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 2",,TB2.P041A,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Module 2",,TB2.P041B,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Module 2",,TB2.P041C,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Module 2",,TB2.P041D,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Flatness Test,Common",,TB2.P0500,Module Select,,,rw,binary,1,,,00=Module1;01=Module2;02=Module3;03=Module4
"Digital Module,Flatness Test,RX Link",,TB2.P0501,Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P052B,Frequency Low,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P052C,Frequency High,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,RX Link",,TB2.P051A,Power1,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051B,Power2,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051C,Power3,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051D,Power4,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051E,Power5,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P051F,Power6,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0520,Power7,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0521,Power8,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0522,Power9,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0523,Power10,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0524,Power11,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0525,Power12,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0526,Power13,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0527,Power14,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0528,Power15,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0529,Power LF,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P052A,Power HF,dBm,,ro,int16,2,10,,
"Digital Module,Flatness Test,RX Link",,TB2.P0502,RX Single Test Done,,,rw,uint8,1,,,01=Confirm
"Digital Module,Flatness Test,TX Link",,TB2.P0503,TX Test Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Flatness Test,TX Link",,TB2.P0530,Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P052D,Frequency Low,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P052E,Frequency High,MHz,,rw,uint32,4,1000,,
"Digital Module,Flatness Test,TX Link",,TB2.P0504,Power1,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0505,Power2,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0506,Power3,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0507,Power4,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0508,Power5,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0509,Power6,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050A,Power7,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050B,Power8,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050C,Power9,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050D,Power10,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050E,Power11,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P050F,Power12,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0510,Power13,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0511,Power14,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0512,Power15,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0518,Power LF,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0519,Power HF,dBm,,rw,int16,2,10,,
"Digital Module,Flatness Test,TX Link",,TB2.P0513,TX Single Test Done,,,rw,uint8,1,,,01=Confirm
"Digital Module,Flatness Test,Flatness Switch",,TB2.P0514,Module1,,,rw,binary,1,,,00=Off;01=RX On;02=TX On;03=Both On
"Digital Module,Flatness Test,Flatness Switch",,TB2.P0515,Module2,,,rw,binary,1,,,00=Off;01=RX On;02=TX On;03=Both On
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF0,Vendor,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF2,Element Product Model,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AF3,Element Serial Number,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0BBD,The FPGA Debugging Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,MCU Parameter,Device Information",,TB2-MCU.P0AD0,Filesystem Edition,,,ro,string,10,,,
"Small-Signal,Gain,Module  1",,TB2.P0010,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module  1",,TB2.P0011,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0012,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0013,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0016,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module  1",,TB2.P0017,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module  1",,TB2.P0018,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module  1",,TB2.P0019,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Module 2",,TB2.P0030,Uplink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 2",,TB2.P0031,Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0032,Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0033,Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0036,Downlink Maximum Gain,,,rw,uint8,1,,,
"Small-Signal,Gain,Module 2",,TB2.P0037,Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Module 2",,TB2.P0038,Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Module 2",,TB2.P0039,Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Frequency,Module 1",,TB2.P001C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 1",,TB2.P0021,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 2",,TB2.P003C,Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Module 2",,TB2.P0041,Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Other Parameters,Switch Control",,TB2.P01C1,Frequency Gain Compensation Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Switch Control",,TB2.P01C5,FeedBack Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Switch Control",,TB2.P01C6,FeedBack/Reverse Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Temperature Compensation",,TB2.P00CA,Temperature Compensation Enable,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Module 1-2 Feedback",,TB2.P0026,Feedback Cali Value,,,notaccessible,uint8,1,2,,
"Small-Signal,Other Parameters,Module 1-2 Feedback",,TB2.P004A,Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Module 1-2 Feedback",,TB2.P0046,Module1 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Module 3-4 Feedback",,TB2.P0027,Feedback Cali Value,,,notaccessible,uint8,1,2,,
"Small-Signal,Other Parameters,Module 3-4 Feedback",,TB2.P004B,Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Module 3-4 Feedback",,TB2.P0047,Module3 FeedBack Power,,,ro,int16,2,10,,
"PA,PA 1 Info,Power",,TB2-PA.P01A0,Output Power Value,,,ro,int16,2,1000,,
"PA,PA 1 Info,Power",,TB2-PA.P01A2,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA 1 Info,Power",,TB2-PA.P01A4,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA 1 Info,Power",,TB2-PA.P01A6,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA 1 Info,Power",,TB2-PA.P0088,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA 1 Info,Power",,TB2-PA.P008E,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA 1 Info,Power",,TB2-PA.P0094,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA 1 Info,Temperature",,TB2-PA.P02B4,Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA 1 Info,Temperature",,TB2-PA.P02B6,Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA 1 Info,Temperature",,TB2-PA.P00CA,Actual Temperature,,,ro,int16,2,2,,
"PA,PA 1 Info,Frequency Lower/Upper limit",,TB2-PA.P02BC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA 1 Info,Frequency Lower/Upper limit",,TB2-PA.P02B8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA 1 Info,Frequency Lower/Upper limit",,TB2-PA.P02C4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA 1 Info,Frequency Lower/Upper limit",,TB2-PA.P02C0,Downlink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA 1 Info,Module",,TB2-PA.P00C0,RF Module Address,,,ro,binary,1,,,
"PA,PA 1 Info,Module",,TB2-PA.P00E0,Software Version,,,ro,binary,2,,,
"PA,PA 1 Info,Module",,TB2-PA.P00E2,Program File CRC,,,ro,binary,2,,,
"PA,PA 1 Info,Module",,TB2-PA.P00E4,Serial Number,,,rw,string,20,,,
"PA,PA 1 Info,Module",,TB2-PA.P00E5,Module Identification Number,,,ro,binary,5,,,
"PA,PA 1 Info,Peak Clipping Threshold",,TB2-PA.P00FA,Peak Clipping Threshold Flag,,,rw,binary,2,,,
"PA,PA 2 Info,Power",,TB2-PA.P09A0,Output Power Value,,,ro,int16,2,1000,,
"PA,PA 2 Info,Power",,TB2-PA.P09A2,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA 2 Info,Power",,TB2-PA.P09A4,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA 2 Info,Power",,TB2-PA.P09A6,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA 2 Info,Power",,TB2-PA.P0888,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA 2 Info,Power",,TB2-PA.P088E,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA 2 Info,Power",,TB2-PA.P0894,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA 2 Info,Temperature",,TB2-PA.P0AB4,Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA 2 Info,Temperature",,TB2-PA.P0AB6,Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA 2 Info,Temperature",,TB2-PA.P08CA,Actual Temperature,,,ro,int16,2,2,,
"PA,PA 2 Info,Frequency Lower/Upper limit",,TB2-PA.P0ABC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA 2 Info,Frequency Lower/Upper limit",,TB2-PA.P0AB8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA 2 Info,Frequency Lower/Upper limit",,TB2-PA.P0AC4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA 2 Info,Frequency Lower/Upper limit",,TB2-PA.P0AC0,Downlink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA 2 Info,Module",,TB2-PA.P08C0,RF Module Address,,,ro,binary,1,,,
"PA,PA 2 Info,Module",,TB2-PA.P08E0,Software Version,,,ro,binary,2,,,
"PA,PA 2 Info,Module",,TB2-PA.P08E2,Program File CRC,,,ro,binary,2,,,
"PA,PA 2 Info,Module",,TB2-PA.P08E4,Serial Number,,,rw,string,20,,,
"PA,PA 2 Info,Module",,TB2-PA.P08E5,Module Identification Number,,,ro,binary,5,,,
"PA,PA 2 Info,Peak Clipping Threshold",,TB2-PA.P08FA,Peak Clipping Threshold Flag,,,rw,binary,2,,,
