Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Alarms,Element Alarms,Alarm",,T02.P0206,Over Temperature Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0364,Radio Module 1 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0264,Radio Module 1 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0365,Radio Module 2 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0265,Radio Module 2 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0366,Radio Module 3 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0266,Radio Module 3 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0367,Radio Module 4 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0267,Radio Module 4 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A0,OP1 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A0,OP1 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0320,External 1 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0220,External 1 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0321,External 2 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0221,External 2 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0322,External 3 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0222,External 3 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0323,External 4 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0223,External 4 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P030F,Optical Link Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P020F,Optical Link Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P036C,RF Link Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P026C,RF Link Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0340,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0240,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0341,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0241,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0342,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0242,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0343,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0243,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0344,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0244,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0345,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0245,Port 2 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0346,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0246,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0347,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0247,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0348,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0248,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0349,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0249,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034A,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024A,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034B,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024B,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034C,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024C,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034D,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024D,Port 2 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034E,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024E,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034F,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024F,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0350,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0250,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0351,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0251,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0352,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0252,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0353,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0253,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0354,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0254,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0355,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0255,Port 2 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0356,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0256,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0357,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0257,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0358,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0258,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0359,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0259,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035A,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025A,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035B,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025B,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035C,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025C,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035D,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025D,Port 2 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035E,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025E,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035F,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025F,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0488,Radio Module 1 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0489,Radio Module 2 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048A,Radio Module 3 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048B,Radio Module 4 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048C,Radio Module 1 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048D,Radio Module 2 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048E,Radio Module 3 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048F,Radio Module 4 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0451,Over Temperature Threshold,℃,,rw,int8,1,,,
"Alarms,External Alarms,External Alarms",,T02.P0480,External Input 1 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0481,External Input 2 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0482,External Input 3 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0483,External Input 4 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0484,External Input 1 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0485,External Input 2 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0486,External Input 3 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0487,External Input 4 Alarm Label,,,rw,string,20,,,
"Maintenance,Optical Info,Port Slave Optical Module",,TB4.P0A8A,OP1 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Port Slave Optical Module
Maintenance,Engineering,OP Info",,TB4.P0B40,OP1 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Port Slave Optical Module
Maintenance,Engineering,OP Info",,TB4.P0B69,OP1 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Port Slave Optical Module
Maintenance,Engineering,OP Info",,TB4.P0B71,OP1 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,Engineering Info",,TB4.P0B02,Data Update Time,,,ro,datetime,7,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B05,ARM CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B8C,FPGA CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B27,A2 CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B7F,Configuration CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Radio ALC Indicator",,TB4.P03AA,Radio Module 1 DL ALC Working,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,Radio ALC Indicator",,TB4.P03AB,Radio Module 2 DL ALC Working,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,Radio ALC Indicator",,TB4.P03AC,Radio Module 3 DL ALC Working,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,Radio ALC Indicator",,TB4.P03AD,Radio Module 4 DL ALC Working,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,Radio ALC Limiting Value",,TB4.P03BA,Radio Module 1 ALC Limiting Value,,,ro,uint8,1,2,,
"Maintenance,Engineering,Radio ALC Limiting Value",,TB4.P03BB,Radio Module 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Maintenance,Engineering,Radio ALC Limiting Value",,TB4.P03BC,Radio Module 3 ALC Limiting Value,,,ro,uint8,1,2,,
"Maintenance,Engineering,Radio ALC Limiting Value",,TB4.P03BD,Radio Module 4 ALC Limiting Value,,,ro,uint8,1,2,,
"Maintenance,Engineering,Auto Protection",,TB4.P0815,Auto Protection Status,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Engineering,OP Info",,TB4.P0B48,Sync Loss Counter Reset,,,wo,binary,1,,,00=Reset
"Maintenance,Engineering,Advanced Command",,TB4.P0AE7,Element Role,,,rw,binary,1,,,01=Master A2;02=SA2
"Maintenance,Engineering,Advanced Command",,TB4.P0BA1,System Reset,,,wo,binary,1,,,00=Reset
"Maintenance,Engineering,Advanced Command",,TB4.P0B09,Alarm Initialization,,,wo,binary,1,,,04=Report Fault Correcting;FF=Initialization
"Maintenance,Engineering,Advanced Command",,TB4.P0B92,Alarm Mode Select,,,rw,binary,1,,,00=Normal Mode 3min;01=Test Mode 1min
"Maintenance,Engineering,Signal Send test",,TB4.P0014,Radio Module 1 Signal Test Active,,,rw,binary,1,,,00=Disable;01=Enable
"Maintenance,Engineering,Signal Send test",,TB4.P0015,Radio Module 2 Signal Test Active,,,rw,binary,1,,,00=Disable;01=Enable
"Maintenance,Engineering,Signal Send test",,TB4.P001A,Radio Module 3 Signal Test Active,,,rw,binary,1,,,00=Disable;01=Enable
"Maintenance,Engineering,Signal Send test",,TB4.P001B,Radio Module 4 Signal Test Active,,,rw,binary,1,,,00=Disable;01=Enable
"Maintenance,Factory Command,Factory Parameters",,TB0.P0AFF,Factory Mode,,,rw,binary,9,,,5A=Factory Pattern;A5=Quit
"Maintenance,Factory Command,Factory Parameters",,TB0.P0AEF,Factory Command,,,wo,string,20,,,
"Digital Module,Address Interface,",,TB2.P0CCC,,,,rw,object,8,,,
"Digital Module,Registers,LMK04808",,TB2.P0801,Register 0-3,,,rw,binary,16,,,
"Digital Module,Registers,LMK04808",,TB2.P0802,Register 4-7,,,rw,binary,16,,,
"Digital Module,Registers,LMK04808",,TB2.P0803,Register 8-12,,,rw,binary,20,,,
"Digital Module,Registers,LMK04808",,TB2.P0804,Register 13-16,,,rw,binary,16,,,
"Digital Module,Registers,LMK04808",,TB2.P0805,Register 24-27,,,rw,binary,16,,,
"Digital Module,Registers,LMK04808",,TB2.P0806,Register 28-31,,,rw,binary,16,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0800,Clock Reference Source,,,rw,binary,1,,,00=Reference source 30.72M;01=Reference source 10M;02=Reference source 307.2M;03=Reference source 61.44M
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0200,RST,,,rw,binary,1,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0303,Clock Lock,,,ro,binary,1,,,00=Unlock;01=Lock
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0220,Master MAC Address,,,ro,binary,6,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0221,IP Address,,,ro,binary,4,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0A1A,Total Optical Fiber Delay,,,ro,uint16,2,100,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0A1C,Digital Board SN,,,rw,string,40,,,
"Digital Module,Debug Parameters,Basic Parameters",,TB2-DEBUG.P0ADC,MDL ID Confirm,,,rw,binary,1,,,01=Confirm
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0400,Radio Module 1 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0401,Radio Module 1 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0402,Radio Module 1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0403,Radio Module 1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0404,Radio Module 2 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0405,Radio Module 2 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0406,Radio Module 2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0407,Radio Module 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0408,Radio Module 3 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P0409,Radio Module 3 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040A,Radio Module 3 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040B,Radio Module 3 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040C,Radio Module 4 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040D,Radio Module 4 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040E,Radio Module 4 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude limiting",,TB2-DEBUG.P040F,Radio Module 4 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,Chips Temperature",,TB2-DEBUG.P08F1,AFE7685 Temperature,℃,,ro,int8,1,,,
"Digital Module,Debug Parameters,Chips Temperature",,TB2-DEBUG.P08F3,FPGA Temperature,℃,,ro,int8,1,,,
"Digital Module,Debug Parameters,Chips Temperature",,TB2-DEBUG.P0813,Protection Threshold,℃,,rw,int8,1,,,
"Digital Module,Debug Parameters,AFE7685 Status",,TB2-DEBUG.P0201,AFE7685 Initialization status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,AFE7685 Status",,TB2-DEBUG.P0202,AFE7685 JESD status,,,ro,binary,1,,,00=Normal;01=Alarm
"Digital Module,Debug Parameters,5G TDD Debug Information",,TB2-DEBUG.P0F37,PSS Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Debug Parameters,5G TDD Debug Information",,TB2-DEBUG.P0F41,PSS Frequency Detector,MHz,,ro,uint32,4,1000,,
"Digital Module,Debug Parameters,5G TDD Debug Information",,TB2-DEBUG.P0F42,Cell ID,,,ro,uint16,2,,,
"Digital Module,Debug Parameters,5G TDD Debug Information",,TB2-DEBUG.P0F43,SSB Index,,,ro,uint8,1,,,
"Digital Module,Debug Parameters,5G TDD Debug Information",,TB2-DEBUG.P0F44,Error Status,,,ro,int8,1,,,
"Digital Module,Debug Parameters,4G TDD Debug Information",,TB2-DEBUG.P0F57,PSS Frequency,MHz,,rw,uint32,4,1000,,
"Digital Module,Debug Parameters,4G TDD Debug Information",,TB2-DEBUG.P0F5B,PSS Frequency Detector,MHz,,ro,uint32,4,1000,,
"Digital Module,Debug Parameters,4G TDD Debug Information",,TB2-DEBUG.P0F5C,Cell ID,,,ro,uint16,2,,,
"Digital Module,Debug Parameters,4G TDD Debug Information",,TB2-DEBUG.P0F5D,CP Type,,,ro,binary,1,,,00=Normal CP;01=Extended CP
"Digital Module,Debug Parameters,4G TDD Debug Information",,TB2-DEBUG.P0F5E,Error Status,,,ro,int8,1,,,
"Digital Module,Digital IF,Radio Module 1",,TB2.P0410,Bandwidth Select,,,rw,binary,1,,,00=20MHz;01=30MHz;02=40MHz;03=50MHz;04=60MHz;05=80MHz;06=100MHz
"Digital Module,Digital IF,Radio Module 1",,TB2.P0411,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Radio Module 1",,TB2.P0412,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Radio Module 1",,TB2.P0413,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Radio Module 1",,TB2.P0414,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Radio Module 1",,TB2.P0415,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Radio Module 1",,TB2.P0416,DUC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Radio Module 2",,TB2.P0417,Bandwidth Select,,,rw,binary,1,,,00=20MHz;01=30MHz;02=40MHz;03=50MHz;04=60MHz;05=80MHz;06=100MHz
"Digital Module,Digital IF,Radio Module 2",,TB2.P0418,DDC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Radio Module 2",,TB2.P0419,DDC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Radio Module 2",,TB2.P041A,DDC Power Statistics,,,ro,binary,6,,,
"Digital Module,Digital IF,Radio Module 2",,TB2.P041B,DUC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Digital IF,Radio Module 2",,TB2.P041C,DUC Gain,,,rw,binary,2,,,
"Digital Module,Digital IF,Radio Module 2",,TB2.P041D,DUC Power Statistics,,,ro,binary,6,,,
