Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0131,Primary NMS Port Number,,,rw,uint16,2,,,
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0151,Device IP Address,,,rw,ipv4,4,,,
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0152,Subnet Mask,,,rw,ipv4,4,,,
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0153,Default Gateway,,,rw,ipv4,4,,,
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0139,Device Recv Port(UDP),,,rw,uint16,2,,,
"Settings,LAN Connectivity,CONSOLE IP Setting",,T02.P0134,Heartbeat Clock,s,,rw,uint16,2,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0160,Server IP Address (SFTP),,,rw,ipv4,4,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0161,Server Port Number (SFTP),,,rw,uint16,2,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0162,SFTP Account Username,,,rw,string,20,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0163,SFTP Account Password,,,rw,string,20,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0164,Firmware Upgrade Filepath,,,rw,string,40,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0175,Firmware Upgrade Filename,,,rw,string,60,,,
"Settings,LAN Connectivity,SFTP Settings",,T02.P0166,SFTP File Transfer Control,,,rw,binary,1,,,01=Start Upgrade;04=Cancel Upgrade
"Settings,LAN Connectivity,Date And Time",,T02.P0150,System Date And Time,,,rw,datetime,7,,,
"Settings,LAN Connectivity,NTP",,T02.P0155,NTP Switch,,Time synchronizes to LMS when NTP is off,rw,binary,1,,,00=Off;01=On
"Settings,LAN Connectivity,NTP",,T02.P0154,NTP Update Interval,hour,,rw,uint8,1,,24 ~ 96,
"Settings,LAN Connectivity,NTP",,T02.P0027,NTP Time Zone,,,rw,uint8,1,,,0=UTC+0;10=UTC+10;11=UTC+11;12=UTC+12;13=UTC-1;14=UTC-2;15=UTC-3;16=UTC-4;17=UTC-5;18=UTC-6;19=UTC-7;1=UTC+1;20=UTC-8;21=UTC-9;22=UTC-10;23=UTC-11;24=UTC-12;2=UTC+2;3=UTC+3;4=UTC+4;5=UTC+5;6=UTC+6;7=UTC+7;8=UTC+8;9=UTC+9
"Settings,LAN Connectivity,NTP",,T02.P0156,NTP IP Address 1,,,rw,ipv4,4,,,
"Settings,LAN Connectivity,NTP",,T02.P0157,NTP IP Address 2,,,rw,ipv4,4,,,
"Settings,LAN Connectivity,OMT Logout",,T02.P0026,OMT Logout Time,min,,rw,uint8,1,,5 ~ 60,
"Settings,LAN Connectivity,Local Debug Port Control",,T02.P0171,Primary A2 AP USB Port,,,rw,binary,1,,,00=Off;01=On
"Settings,LAN Connectivity,Local Debug Port Control",,T02.P0170,Slave Local Debug Port,,,rw,binary,1,,,00=Off;01=On
"Settings,SNMP Configuration,SNMPV3 USM Reset",,T02.P0462,Reset USM,,,wo,binary,1,,,01=Reset
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0455,Security User Name,,,rw,string,20,,,
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0456,Authentication Protocol,,,rw,binary,1,,,00=None;01=HMAC-MD5;02=HMAC-SHA
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0457,Authentication Password,,,rw,string,20,,,
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0458,Privacy Protocol,,,rw,binary,1,,,00=None;01=CBC-DES;02=AES-128
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0459,Privacy Password,,,rw,string,20,,,
"Settings,SNMP Configuration,SNMPV3 USM Edit",,T02.P0461,Edit User Confirm,,,wo,binary,1,,,01=Confirm
"Settings,SNMP Configuration,Trap Settings",,T02.P01C3,Protocol,,,ro,binary,1,,,01=SNMP;02=UDP
"Settings,SNMP Configuration,Trap Settings",,T02.P01C9,SNMP Trap Protocol,,,rw,binary,1,,,01=SNMPV2;02=SNMPV3
"Settings,SNMP Configuration,Trap Settings",,T02.P01C0,Trap 1 IP Address,,,rw,ipv4,4,,,
"Settings,SNMP Configuration,Trap Settings",,T02.P01C2,Trap 2 IP Address,,,rw,ipv4,4,,,
"Settings,SNMP Configuration,Trap Settings",,T02.P01C1,Trap Port,,,rw,uint16,2,,,
"Settings,SNMP Configuration,Trap Settings",,T02.P01CA,Trap 1 Security Engine ID,,,rw,string,64,,,
"Settings,SNMP Configuration,Trap Settings",,T02.P01CB,Trap 2 Security Engine ID,,,rw,string,64,,,
"Settings,SNMP Configuration,Trap Resend",,T02.P0B93,Resend Enable,,,rw,binary,1,,,00=Off;01=On
"Settings,SNMP Configuration,Trap Resend",,T02.P0B95,Resend Interval,,,rw,binary,1,,,00=5MIN;01=30MIN;02=60MIN
"Settings,SNMP Configuration,Trap Resend",,T02.P0B94,Community,,,rw,string,20,,,
"Settings,SNMP Configuration,Trap Resend",,T02.P0B96,Delete History Alarm,,,wo,binary,1,,,01=Confirm
"Settings,Engineering CMD,",,T02.P0AEC,从设备信息,,,rw,binary,14,,,
"Settings,Engineering CMD,",,T02.P0BE0,OP IP address,,,rw,ipv4,4,,,
"Alarms,Element Alarms,Alarm",,T02.P0305,Movement Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0205,Movement Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0328,Open Case Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0228,Open Case Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0306,Over Temperature Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0206,Over Temperature Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0364,Radio Module 1 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0264,Radio Module 1 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0365,Radio Module 2 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0265,Radio Module 2 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0366,Radio Module 3 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0266,Radio Module 3 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0367,Radio Module 4 DL ALC Over-Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0267,Radio Module 4 DL ALC Over-Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A0,OP1 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A0,OP1 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A1,OP2 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A1,OP2 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A2,OP3 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A2,OP3 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A3,OP4 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A3,OP4 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A6,OP5 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A6,OP5 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A7,OP6 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A7,OP6 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A4,OP7 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A4,OP7 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A5,OP8 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A5,OP8 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0320,External Input 1 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0220,External 1 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0321,External Input 2 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0221,External 2 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0322,External Input 3 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0222,External 3 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0323,External Input 4 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0223,External 4 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P033A,Band Configuration Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P023A,Band Configuration Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P036C,RF Link Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P026C,RF Link Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P038D,NTP Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P028D,NTP Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0340,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0240,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0341,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0241,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0342,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0242,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0343,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0243,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0344,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0244,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0345,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0245,Port 2 Over Input Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0346,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0246,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0347,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 1",,T02.P0247,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0348,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0248,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0349,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P0249,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034A,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024A,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034B,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024B,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034C,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024C,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034D,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024D,Port 2 Over Input Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034E,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024E,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P034F,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 2",,T02.P024F,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0350,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0250,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0351,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0251,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0352,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0252,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0353,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0253,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0354,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0254,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0355,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0255,Port 2 Over Input Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0356,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0256,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0357,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 3",,T02.P0257,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0358,Port 1 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0258,Port 1 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0359,Port 2 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P0259,Port 2 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035A,Port 3 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025A,Port 3 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035B,Port 4 Input Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025B,Port 4 Input Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035C,Port 1 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025C,Port 1 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035D,Port 2 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025D,Port 2 Over Input Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035E,Port 3 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025E,Port 3 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P035F,Port 4 Input Over Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,DL Input Power Alarms,Radio Module 4",,T02.P025F,Port 4 Input Over Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0488,Radio Module 1 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0489,Radio Module 2 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048A,Radio Module 3 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048B,Radio Module 4 Input Under Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048C,Radio Module 1 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048D,Radio Module 2 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048E,Radio Module 3 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P048F,Radio Module 4 Input Over Power Threshold,dBm,,rw,int16,2,10,-200 ~ 200,
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0451,Over Temperature Threshold,℃,,rw,int8,1,,,
"Alarms,Alarm Thresholds,External Alarms",,T02.P0480,External Input 1 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0481,External Input 2 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0482,External Input 3 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0483,External Input 4 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0484,External Input 1 Alarm Label,,,rw,string,20,,,
"Alarms,Alarm Thresholds,External Alarms",,T02.P0485,External Input 2 Alarm Label,,,rw,string,20,,,
"Alarms,Alarm Thresholds,External Alarms",,T02.P0486,External Input 3 Alarm Label,,,rw,string,20,,,
"Alarms,Alarm Thresholds,External Alarms",,T02.P0487,External Input 4 Alarm Label,,,rw,string,20,,,
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A91,External Output Alarm(Warning) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A92,External Output Alarm(Minor) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A93,External Output Alarm(Major) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A94,External Output Alarm(Critical) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A2C,External Output Alarm(Warning),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A2D,External Output Alarm(Minor),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A2E,External Output Alarm(Major),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Alarm Thresholds,External Alarms",,T02.P0A2F,External Output Alarm(Critical),,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8A,OP1 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8B,OP2 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8C,OP3 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8D,OP4 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A90,OP5 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A91,OP6 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8E,OP7 Transceiver Optical Module,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8F,OP8 Optical Module,,,ro,object,13,,,
"Maintenance,Engineering,Node Enterprises Info",,TB4.P0ADF,Node Enterprises,,,ro,uint32,4,,0 ~ 65535,
"Maintenance,Engineering,Node Enterprises Info",,TB4.P0AE6,Second Node Enterprises,,,ro,uint32,4,,0 ~ 65535,
"Maintenance,Engineering,Engineering Info",,TB4.P0B02,Data Update Time,,,ro,datetime,7,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B05,ARM CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B8C,FPGA CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B97,SNMP CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Engineering Info",,TB4.P0B7F,Configuration CRC,,,ro,binary,2,,,
"Maintenance,Engineering,Digital Panel Info",,TB4.P0B8A,Maximum Delay,us,,ro,uint16,2,100,,
"Maintenance,Engineering,Radio ALC Indicator",,TB4.P03AA,Radio Module 1 DL ALC Working,,,ro,binary,1,,,00=Normal;01=Alarm
